wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,gis_x_axis,gis_y_axis,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
220301183958640,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,274.560000,152.800000,사용중,0,1,1,13377,2022,봄,1,20220301,144500,03,01,14,45,화요일,도봉소방서,도봉119안전센터,,000200,004000,서울특별시,도봉구,방학동,도시,동,203474.070000,203474.070000,127.039391000,37.668018000,1.00,0.80,0.00,불꽃/ 불티,기타(불꽃/불티),부주의,불씨/불꽃/화원방치,침구/직물류,의류,,,,,주거,단독주택,다가구주택,지상층,10.000000,N,N,N,N,,,,,7.6,,3.1,270,82,,715
220302004355622,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,603.700000,180.600000,사용중,0,0,0,34110,2022,봄,1,20220301,210900,03,01,21,09,화요일,강북소방서,우이119안전센터,,000450,005510,서울특별시,강북구,수유동,도시,동,200957.510000,200957.510000,127.010848000,37.636125000,2.70,1.20,0.00,미상,미상,미상,미상,미상,미상,,,합성수지,플라스틱/ PVC/ 비닐/ 장판,주거,공동주택,다세대주택,,72.000000,N,N,N,N,,,,,3.6,,3.2,290,56,,2000
220302082748949,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,984.870000,159.930000,사용중,0,0,0,80,2022,봄,1,20220301,230300,03,01,23,03,화요일,성동소방서,행당119안전센터,,000201,000500,서울특별시,성동구,행당동,도시,동,203305.700000,203305.700000,127.037415000,37.562582000,2.50,2.50,0.00,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,합성수지,기타(합성수지),,,,,생활서비스,일상서비스,고시원(원룸텔),,0.000000,N,Y,N,N,,,,,0.9,,2.4,270,51,,2000
220302004452990,기타(쓰레기 화재등),,,,,,,,,,0,0,0,5,2022,봄,1,20220301,234000,03,01,23,40,화요일,동작소방서,백운119안전센터,,000425,000023,서울특별시,동작구,사당동,도시,동,198012.080000,198012.080000,126.977524000,37.480300000,13.00,2.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,0.9,,2.4,270,51,,2000
220302014621608,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,920.510000,213.870000,사용중,0,0,0,1,2022,봄,1,20220302,010500,03,02,01,05,수요일,종로소방서,연건119안전센터,,000231,000022,서울특별시,종로구,명륜1가,도시,동,199939.460000,199939.460000,126.999314000,37.587259000,2.50,1.70,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,가연물 근접방치,종이/목재/건초등,종이,,,,,주거,공동주택,다세대주택,,0.000000,N,N,N,N,,,,,-0.4,,2.1,270,53,,2000
220302093039231,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,2,857.970000,266.760000,사용중,0,0,0,23,2022,봄,1,20220302,081700,03,02,08,17,수요일,양천소방서,양천119안전센터,,000405,001108,서울특별시,양천구,신정동,도시,동,188747.692500,188747.692500,126.872155000,37.521653000,1.10,1.10,0.00,기타,기타,부주의,기타(부주의),기타,기타,,,,,판매/업무시설,판매시설,기타 판매시설,,0.000000,N,Y,N,N,,,,,-1.3,,1.0,290,66,,2000
220302115508268,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,575.150000,94.920000,사용중,0,0,0,68,2022,봄,1,20220302,105300,03,02,10,53,수요일,강남소방서,역삼119안전센터,,000427,000049,서울특별시,강남구,도곡동,도시,동,203243.961400,203243.961400,127.036675000,37.485943000,5.00,2.50,0.00,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,,,,,생활서비스,음식점,일식,,0.000000,N,N,N,N,,,,,3.3,,2.1,270,45,,2000
220302154825883,건축/구조물,양식(옥),철근콘크리트조,샌드위치패널,1,1,2,3608.000000,1037.000000,사용중,0,1,1,1037,2022,봄,1,20220302,130300,03,02,13,03,수요일,성북소방서,장위119안전센터,,000410,003953,서울특별시,성북구,석관동,도시,동,206187.547600,206187.547600,127.070030000,37.609631000,3.50,2.00,0.00,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,쓰레기류,재활용,,,,,산업시설,위생시설,폐기물재활용시설,지하층,200.000000,N,Y,N,N,,,,,8.5,,4.0,250,31,,2000
220302142102102,기타(쓰레기 화재등),,,,,,,,,,0,0,0,196,2022,봄,1,20220302,132500,03,02,13,25,수요일,강남소방서,영동119안전센터,,000812,000023,서울특별시,강남구,논현동,도시,동,202548.225500,202548.225500,127.028835000,37.506345000,4.00,3.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,8.5,,4.0,250,31,,2000
220302175205691,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,15,5,36371.000000,2143.000000,신축,0,0,0,821,2022,봄,1,20220302,145400,03,02,14,54,수요일,종로소방서,숭인119안전센터,,000232,000958,서울특별시,종로구,충신동,도시,동,200413.260000,200413.260000,127.004306000,37.575235000,1.80,2.30,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,가연물 근접방치,가연성가스,기타(가연성가스),,,가연성가스,기타(가연성가스),주거,공동주택,아파트,,5.000000,N,Y,N,N,,,,,8.1,,4.8,230,36,,2000
220302164921106,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,2658.750000,0.000000,사용중,0,0,0,5,2022,봄,1,20220302,145700,03,02,14,57,수요일,중랑소방서,망우119안전센터,,000451,000209,서울특별시,중랑구,망우동,도시,동,209396.082600,209396.082600,127.106407000,37.603604000,2.60,1.00,0.50,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,음식물 조리중,기타,기타,,,,,주거,공동주택,아파트,,0.000000,N,N,N,N,,,,,8.1,,4.8,230,36,,2000
220302170113617,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,1796.490000,326.840000,사용중,0,0,0,11,2022,봄,1,20220302,154600,03,02,15,46,수요일,중부소방서,무학119안전센터,,000334,000805,서울특별시,중구,신당동,도시,동,201130.050000,201130.050000,127.012793000,37.557107000,0.90,0.90,0.00,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,,0.000000,N,Y,N,N,,,,,8.4,,4.4,230,40,,2000
220302175450375,자동차/철도차량,,,,,,,,,,0,0,0,33,2022,봄,1,20220302,162100,03,02,16,21,수요일,종로소방서,신영119안전센터,,000236,000000,서울특별시,종로구,신영동,도시,동,196450.890000,196450.890000,126.959814000,37.604126000,5.40,0.70,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,일반도로,엔진룸,,,8.1,,4.1,250,48,,2000
220302210944483,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,199.480000,66.960000,사용중,0,0,0,130,2022,봄,1,20220302,175600,03,02,17,56,수요일,관악소방서,봉천119안전센터,,000441,000820,서울특별시,관악구,봉천동,도시,동,193871.880000,193871.880000,126.930706000,37.490656000,3.20,1.00,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,불씨/불꽃/화원방치,가구,테이블/ 의자,,,,,주거,공동주택,다세대주택,,2.000000,N,N,N,N,,,,,7.3,,4.7,230,51,,2000
220302190445572,기타(쓰레기 화재등),,,,,,,,,,0,0,0,110,2022,봄,1,20220302,180200,03,02,18,02,수요일,도봉소방서,도봉119안전센터,,000334,000236,서울특별시,도봉구,도봉동,도시,동,204034.038400,204034.038400,127.045724000,37.688085000,3.10,2.70,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,풀/ 나뭇잎,,,,,기타,도로,기타도로,,,N,N,N,N,,,,,6.0,,4.3,230,54,,2000
220302192429591,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2022,봄,1,20220302,180500,03,02,18,05,수요일,중부소방서,회현119안전센터,,000224,000000,서울특별시,중구,남대문로5가,도시,동,197870.168300,197870.168300,126.973889000,37.553842000,4.00,1.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,6.0,,4.3,230,54,,2000
220302194647173,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,,397.280000,149.700000,사용중,0,0,0,46,2022,봄,1,20220302,181200,03,02,18,12,수요일,구로소방서,수궁119안전센터,,000414,000420,서울특별시,구로구,항동,도시,동,184203.575500,184203.575500,126.821217000,37.482882000,8.80,2.70,2.70,작동기기,기타(작동기기),부주의,음식물 조리중,기타,기타,,,,,판매/업무시설,판매시설,기타 판매시설,,0.000000,N,N,N,N,,,,,6.0,,4.3,230,54,,2000
220302210748750,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,0,629.350000,150.000000,사용중,0,0,0,462,2022,봄,1,20220302,183100,03,02,18,31,수요일,영등포소방서,신길119안전센터,,000327,003032,서울특별시,영등포구,신길동,도시,동,193111.980000,193111.980000,126.922091000,37.511143000,2.70,0.70,0.00,불꽃/ 불티,굴뚝(연통) 아궁이,부주의,불씨/불꽃/화원방치,식품,기타(식품),주방기기,기타(주방기기),식품,기타(식품),생활서비스,음식점,커피숍/다방/카페,,0.000000,N,N,Y,N,,,,,6.0,,4.3,230,54,,2000
220302194340116,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,7,2,1736.940000,256.380000,사용중,0,0,0,5,2022,봄,1,20220302,183200,03,02,18,32,수요일,강남소방서,역삼119안전센터,,000350,000805,서울특별시,강남구,역삼동,도시,동,203197.580000,203197.580000,127.036145000,37.498985000,3.20,2.20,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,기타,기타,전기설비,컨트롤박스,,,판매/업무시설,일반업무,일반회사,,0.000000,N,N,N,N,,,,,6.0,,4.3,230,54,,2000
220302220003841,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,372.620000,86.000000,사용중,0,0,0,1558,2022,봄,1,20220302,195800,03,02,19,58,수요일,동대문소방서,장안119안전센터,,000349,000700,서울특별시,동대문구,장안동,도시,동,205929.270000,205929.270000,127.067116000,37.569839000,1.00,1.00,0.00,미상,미상,미상,미상,위험물등,등유,,,,,산업시설,작업장,기타 작업장,,2.000000,N,N,N,N,,,,,5.0,,3.7,250,62,,2000
220303002021772,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,298.080000,74.520000,사용중,0,0,0,132,2022,봄,1,20220302,211200,03,02,21,12,수요일,금천소방서,시흥119안전센터,,000303,000440,서울특별시,금천구,시흥동,도시,동,191862.740000,191862.740000,126.908037000,37.450069000,2.10,2.00,0.00,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전선피복,,,,,생활서비스,음식점,한식,,0.000000,N,N,N,N,,,,,4.2,,2.6,230,70,,1938
220303010833328,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,642.860000,134.900000,사용중,0,0,0,104,2022,봄,1,20220302,214100,03,02,21,41,수요일,금천소방서,시흥119안전센터,,000300,000800,서울특별시,금천구,시흥동,도시,동,191655.244000,191655.244000,126.905703000,37.441233000,3.00,2.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,기타(침구/직물류),,,,,주거,공동주택,다세대주택,,0.000000,N,N,N,N,,,,,4.2,,2.6,230,70,,1938
220302232825085,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,281.360000,62.780000,사용중,0,0,0,64,2022,봄,1,20220302,220600,03,02,22,06,수요일,노원소방서,공릉119안전센터,,000132,000100,서울특별시,노원구,공릉동,도시,동,206733.975600,206733.975600,127.076275000,37.619075000,2.70,1.80,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,주거,공동주택,기타 공동주택,,2.000000,N,N,N,N,,,,,3.9,,2.9,200,72,,1902
220303001536271,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,1847.000000,285.000000,사용중,0,0,0,104,2022,봄,1,20220302,225000,03,02,22,50,수요일,강북소방서,번동119안전센터,,000221,000500,서울특별시,강북구,수유동,도시,동,202067.020000,202067.020000,127.023420000,37.642158000,2.30,2.30,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,전기/전자,전기/ 전자기기 기판,주방기기,냉장고,,,생활서비스,음식점,횟집,,0.000000,N,Y,N,N,,,,,3.9,,2.9,200,72,,1902
220303010057237,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,860.920000,258.000000,사용중,0,0,0,487,2022,봄,1,20220302,231400,03,02,23,14,수요일,강남소방서,영동119안전센터,,000451,001418,서울특별시,강남구,신사동,도시,동,202422.170000,202422.170000,127.027400000,37.522906000,5.40,1.70,0.00,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,불씨/불꽃/화원방치,가구,테이블/ 의자,,,,,주거,단독주택,단독주택,,0.000000,N,N,N,N,,,,,3.5,,2.2,200,76,,1666
220303012321435,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,297.580000,56.460000,사용중,0,0,0,12,2022,봄,1,20220303,002600,03,03,00,26,목요일,서대문소방서,북아현119안전센터,,000452,000136,서울특별시,서대문구,천연동,도시,동,196522.300000,196522.300000,126.960639000,37.567939000,4.80,2.30,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,,0.000000,N,N,N,N,,,,,3.4,,1.5,200,78,,1410
220303044156871,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,1485.000000,297.000000,사용중,0,0,0,18011,2022,봄,1,20220303,013900,03,03,01,39,목요일,양천소방서,신월119안전센터,,000203,002614,서울특별시,양천구,신월동,도시,동,185001.737900,185001.737900,126.830278000,37.532291000,4.60,0.60,0.00,작동기기,기타(작동기기),미상,미상,종이/목재/건초등,기타(종이/목재/건초등),,,,,의료/복지시설,의료시설,기타 의료시설,,297.000000,N,N,N,N,,,,,3.9,,2.3,200,80,,1289
220303102514239,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,217.680000,73.680000,사용중,1,0,1,6499,2022,봄,1,20220303,035000,03,03,03,50,목요일,성동소방서,행당119안전센터,,000450,003322,서울특별시,성동구,성수동1가,도시,동,204365.000000,204365.000000,127.049394000,37.548265000,1.70,1.70,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,방화,방화,위험물등,가솔린,,,위험물등,가솔린,주거,단독주택,다가구주택,지하층,60.000000,N,N,N,N,,,,,2.9,,2.5,250,87,,877
220303100149077,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,1,1,260.700000,0.000000,사용중,0,0,0,2759,2022,봄,1,20220303,035200,03,03,03,52,목요일,성동소방서,성수119안전센터,,000403,003324,서울특별시,성동구,성수동2가,도시,동,205303.080000,205303.080000,127.060014000,37.540288000,2.40,2.40,0.00,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,전기/전자,전선피복,,,,,산업시설,공장시설,금속기계 및 기구공업,,10.000000,N,N,N,N,,,,,2.9,,2.5,250,87,,877
220303134709397,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,12,1,2029.910000,233.830000,사용중,0,0,0,306,2022,봄,1,20220303,092200,03,03,09,22,목요일,금천소방서,금천119안전센터,,000439,001251,서울특별시,금천구,가산동,도시,동,190226.480000,190226.480000,126.889510000,37.473558000,2.10,2.10,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기기(전기/ 기계 등) 사용.설치부주의,식품,기타(식품),주방기기,전기레인지,,,판매/업무시설,일반업무,오피스텔,,0.000000,N,Y,N,N,,,,,3.1,,2.5,270,71,,1848
220303155907411,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,945.450000,174.600000,사용중,0,0,0,214,2022,봄,1,20220303,102100,03,03,10,21,목요일,강서소방서,화곡119안전센터,,000400,000800,서울특별시,강서구,화곡동,도시,동,186245.070000,186245.070000,126.844368000,37.530288000,5.10,1.40,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,전기/전자,전선피복,판매/업무시설,판매시설,기타 판매시설,,2.000000,N,N,N,N,,,,,5.1,,2.5,270,49,,2000
220303152740201,기타(쓰레기 화재등),,,,,,,,,,0,0,0,33,2022,봄,1,20220303,105800,03,03,10,58,목요일,종로소방서,종로119안전센터,,000209,003106,서울특별시,종로구,와룡동,도시,동,199202.040000,199202.040000,126.990953000,37.575837000,0.60,0.60,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,기타,도로,전봇대,,,N,N,N,N,,,,,5.1,,2.5,270,49,,2000
220303121728221,건축/구조물,한식(옥),목조,와가,1,1,0,16.530000,16.530000,사용중,0,0,0,20,2022,봄,1,20220303,110700,03,03,11,07,목요일,성북소방서,길음119안전센터,,000330,000000,서울특별시,성북구,길음동,도시,동,202340.360000,202340.360000,127.026495000,37.606042000,1.30,1.30,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,주거,단독주택,단독주택,,0.000000,N,N,N,N,,,,,7.2,,1.9,290,36,,2000
220303132646637,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,13,0,479329.000000,0.000000,사용중,0,0,0,36,2022,봄,1,20220303,114200,03,03,11,42,목요일,강남소방서,세곡119안전센터,,000257,002818,서울특별시,강남구,세곡동,도시,동,209086.901600,209086.901600,127.102766000,37.464168000,5.60,1.10,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,미확인단락,전기/전자,작동장치(모터/ 히터/ 램프 등),조명/ 간판,LED조명,,,주거,공동주택,아파트,,0.000000,N,N,N,N,,,,,7.2,,1.9,290,36,,2000
220303174206483,임야,,,,,,,,,,0,0,0,33,2022,봄,1,20220303,165100,03,03,16,51,목요일,용산소방서,한강로119안전센터,,000301,000200,서울특별시,용산구,한강로2가,도시,동,197247.590000,197247.590000,126.968856000,37.527624000,0.70,0.70,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,기타,기타,,,,,임야,들불,목초지,,,N,N,N,N,,,목초지,평지,11.0,,4.1,270,26,,2000
